LON,LAT,rating_date,score,WS2M,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,ID
-64.12212,-31.5804,2020-03-19,2,0.24,17.64,26.88,9.59,0,65.12,12
-64.12212,-31.5804,2020-03-19,2,0.27,21.4,30.82,13.23,0.14,60.81,11
-64.12212,-31.5804,2020-03-19,2,0.29,18.83,25.36,12.83,14.53,65.81,10
-64.12212,-31.5804,2020-03-19,2,0.34,19.55,29.44,10.64,0,55.5,9
-64.12212,-31.5804,2020-03-19,2,0.32,21,30.88,12.26,0,60.88,8
-64.12212,-31.5804,2020-03-19,2,0.27,22.91,31.97,14.52,0,56.31,7
-64.12212,-31.5804,2020-03-19,2,0.23,23.68,32.59,17.55,0,52.06,6
-64.12212,-31.5804,2020-03-19,2,0.27,21.97,29.44,15.8,0,55.69,5
-64.12212,-31.5804,2020-03-19,2,0.38,21.09,29.24,14.15,0,57.5,4
-64.12212,-31.5804,2020-03-19,2,0.25,22.49,32.72,14.17,0,58.12,3
-64.12212,-31.5804,2020-03-19,2,0.26,23.99,33.15,16.76,0,61.06,2
-64.12212,-31.5804,2020-03-19,2,0.25,22.92,31.36,16.08,0,65.81,1
-64.09569556,-25.97043509,2021-04-09,0,2.13,23.19,26.61,19.59,17.48,82.38,15
-64.09569556,-25.97043509,2021-04-09,0,1.43,21.51,26.12,18.26,11.89,84.31,14
-64.09569556,-25.97043509,2021-04-09,0,1.26,22.15,25.55,19.05,23.19,89.19,13
-64.09569556,-25.97043509,2021-04-09,0,3.12,25.07,29.8,20.85,4.7,81.75,12
-64.09569556,-25.97043509,2021-04-09,0,2.5,26.05,31.58,21.55,3.9,83.38,11
-64.09569556,-25.97043509,2021-04-09,0,3.16,20.89,24.63,18.22,9.03,81.75,10
-64.09569556,-25.97043509,2021-04-09,0,1.78,19.62,24.31,16.19,3.22,81.75,9
-64.09569556,-25.97043509,2021-04-09,0,2.17,20.65,25.51,15.65,2.36,82.81,8
-64.09569556,-25.97043509,2021-04-09,0,2.65,23.41,29.97,18.6,6.33,85.56,7
-64.09569556,-25.97043509,2021-04-09,0,2.49,19.59,24.38,17.07,2.16,81.56,6
-64.09569556,-25.97043509,2021-04-09,0,1.35,20.08,25.19,15.37,0.01,78.31,5
-64.09569556,-25.97043509,2021-04-09,0,1.58,21.04,25.24,16.64,248.67,87.62,4
-64.09569556,-25.97043509,2021-04-09,0,3.2,23.59,28.06,19.87,228.44,88.5,3
-64.09569556,-25.97043509,2021-04-09,0,3.12,24.85,29.62,20.94,5.43,86.44,2
-64.09569556,-25.97043509,2021-04-09,0,4.01,21.4,24.33,16.85,9.85,87.25,1
-64.0948655,-31.5685849,2022-03-31,0,0.38,23.5,32.65,14.38,0.01,61,15
-64.0948655,-31.5685849,2022-03-31,0,0.16,25.18,32.48,19.48,11.44,76.56,14
-64.0948655,-31.5685849,2022-03-31,0,0.17,22.26,28.68,15.34,28.98,85.69,13
-64.0948655,-31.5685849,2022-03-31,0,0.15,19.58,27.33,14.73,1.06,78.31,12
-64.0948655,-31.5685849,2022-03-31,0,0.32,21.19,29.26,15.01,0.83,69.75,11
-64.0948655,-31.5685849,2022-03-31,0,0.27,19.8,27.12,12.23,0,73.25,10
-64.0948655,-31.5685849,2022-03-31,0,0.23,20.08,29.75,12.63,0.2,75.62,9
-64.0948655,-31.5685849,2022-03-31,0,0.34,16.4,25.12,10.49,0.2,47.75,8
-64.0948655,-31.5685849,2022-03-31,0,0.48,17.26,26.51,10.01,0.12,54.69,7
-64.0948655,-31.5685849,2022-03-31,0,0.26,17.33,26.14,10.32,0.03,66.38,6
-64.0948655,-31.5685849,2022-03-31,0,0.18,18.7,25.56,13.23,0.32,68.25,5
-64.0948655,-31.5685849,2022-03-31,0,0.32,22.18,31.87,14.74,0,56.06,4
-64.0948655,-31.5685849,2022-03-31,0,0.35,22.63,31.75,15.42,0,55.75,3
-64.0948655,-31.5685849,2022-03-31,0,0.23,23.23,32.35,16.45,0,59.88,2
-64.0948655,-31.5685849,2022-03-31,0,0.2,22.28,33.55,14.85,5.04,66,1
-64.0948655,-31.5685849,2022-06-10,0,0.26,13.69,19.33,8.54,0,82.12,15
-64.0948655,-31.5685849,2022-06-10,0,0.27,11.46,14.23,6.35,10.97,89.06,14
-64.0948655,-31.5685849,2022-06-10,0,0.45,7.81,14.51,4.19,3.22,75.5,13
-64.0948655,-31.5685849,2022-06-10,0,0.59,7.64,17.72,1.69,0,55.31,12
-64.0948655,-31.5685849,2022-06-10,0,0.51,6.81,17.51,0.23,0,62.19,11
-64.0948655,-31.5685849,2022-06-10,0,0.56,7.08,18.56,0.71,0,51.56,10
-64.0948655,-31.5685849,2022-06-10,0,0.44,8.19,19.39,-0.13,0,52.56,9
-64.0948655,-31.5685849,2022-06-10,0,0.48,13.35,25.37,6.49,0,47.31,8
-64.0948655,-31.5685849,2022-06-10,0,0.54,12.15,19.86,6.77,0,50.19,7
-64.0948655,-31.5685849,2022-06-10,0,0.59,13.25,23.71,5.1,0,54.75,6
-64.0948655,-31.5685849,2022-06-10,0,0.41,15.28,24.05,8.51,0,61.62,5
-64.0948655,-31.5685849,2022-06-10,0,0.34,14.48,23.15,7.66,0,69.62,4
-64.0948655,-31.5685849,2022-06-10,0,0.61,11.27,17.75,4.81,0.04,75.94,3
-64.0948655,-31.5685849,2022-06-10,0,0.52,7.77,16.08,3.08,0.01,76.44,2
-64.0948655,-31.5685849,2022-06-10,0,0.54,10.01,18.69,4.33,0,77.12,1
-64.09316002,-31.57000011,2023-03-21,0,0.26,22.15,32.15,13.33,0,48.88,15
-64.09316002,-31.57000011,2023-03-21,0,0.22,19.08,20.82,16.95,10.72,82.75,14
-64.09316002,-31.57000011,2023-03-21,0,0.34,22.9,31.48,16.6,0.02,64.31,13
-64.09316002,-31.57000011,2023-03-21,0,0.3,23.16,32.04,16.55,2.2,58.88,12
-64.09316002,-31.57000011,2023-03-21,0,0.16,21.93,31.36,17.35,0.45,67.31,11
-64.09316002,-31.57000011,2023-03-21,0,0.31,23.68,32.23,17.28,0.58,47.81,10
-64.09316002,-31.57000011,2023-03-21,0,0.38,24.1,33.72,15.71,0,51,9
-64.09316002,-31.57000011,2023-03-21,0,0.27,24.79,33.43,18.55,0.62,54.12,8
-64.09316002,-31.57000011,2023-03-21,0,0.27,25.04,32.52,18.3,0.45,58.19,7
-64.09316002,-31.57000011,2023-03-21,0,0.38,25.4,34.85,17.89,0,51.5,6
-64.09316002,-31.57000011,2023-03-21,0,0.27,25,33.34,18.59,0,53.44,5
-64.09316002,-31.57000011,2023-03-21,0,0.2,26.26,35.83,18.02,0.06,49.38,4
-64.09316002,-31.57000011,2023-03-21,0,0.27,26.54,35.06,19.77,0.11,52.69,3
-64.09316002,-31.57000011,2023-03-21,0,0.27,24.32,30.97,19.1,16.19,67.31,2
-64.09316002,-31.57000011,2023-03-21,0,0.31,23.57,30.94,17.61,0.63,65.19,1
-64.08571123,-32.12828612,2023-04-10,0,0.47,25.96,33.86,20.72,25.8,63.69,15
-64.08571123,-32.12828612,2023-04-10,0,0.34,22.83,27.03,19.66,11.3,81.69,14
-64.08571123,-32.12828612,2023-04-10,0,0.41,25.23,33.81,18.15,0.22,69.81,13
-64.08571123,-32.12828612,2023-04-10,0,0.48,24.38,32.35,18.25,0,65.44,12
-64.08571123,-32.12828612,2023-04-10,0,0.45,24.83,33.54,17.69,0,59,11
-64.08571123,-32.12828612,2023-04-10,0,0.49,25.38,33.33,18.7,0,63.19,10
-64.08571123,-32.12828612,2023-04-10,0,0.4,26.6,34.66,20.11,0.08,63.81,9
-64.08571123,-32.12828612,2023-04-10,0,0.5,23.75,30.51,19.04,0.95,75.69,8
-64.08571123,-32.12828612,2023-04-10,0,0.53,21.9,29.32,18.11,16.27,85.06,7
-64.08571123,-32.12828612,2023-04-10,0,0.32,17.58,19.84,16.31,38.35,93.75,6
-64.08571123,-32.12828612,2023-04-10,0,0.39,21.13,27.08,16.92,14.3,88.69,5
-64.08571123,-32.12828612,2023-04-10,0,0.42,19.99,23.51,18.29,8.23,93.19,4
-64.08571123,-32.12828612,2023-04-10,0,0.46,21.32,27.93,16.43,0.11,81.38,3
-64.08571123,-32.12828612,2023-04-10,0,0.4,18.97,25.35,14.29,0,77.56,2
-64.08571123,-32.12828612,2023-04-10,0,0.58,19.45,27.4,13.44,0,77.5,1
-64.08459212,-32.12021572,2022-05-11,2,0.58,15.76,25.59,10.08,0,49.06,15
-64.08459212,-32.12021572,2022-05-11,2,0.68,15.11,24.48,8.17,0,47.75,14
-64.08459212,-32.12021572,2022-05-11,2,0.69,13.76,21.46,7.12,0,51.25,13
-64.08459212,-32.12021572,2022-05-11,2,0.52,15.51,24.42,9.12,0.11,53.88,12
-64.08459212,-32.12021572,2022-05-11,2,0.44,15.57,23.34,10.19,0.09,63.44,11
-64.08459212,-32.12021572,2022-05-11,2,0.61,15.71,24.74,8.38,0,63.19,10
-64.08459212,-32.12021572,2022-05-11,2,0.59,15.98,25.26,9.12,0,69.44,9
-64.08459212,-32.12021572,2022-05-11,2,0.46,18.76,29.21,10.77,2.27,65.69,8
-64.08459212,-32.12021572,2022-05-11,2,0.42,17.49,26.54,10.82,0.92,71.19,7
-64.08459212,-32.12021572,2022-05-11,2,0.65,14.84,20.66,9.33,0.31,70.06,6
-64.08459212,-32.12021572,2022-05-11,2,0.62,17.75,29.69,8.9,0,63.62,5
-64.08459212,-32.12021572,2022-05-11,2,0.65,20.18,30.61,11.44,0,67.25,4
-64.08459212,-32.12021572,2022-05-11,2,0.67,16.77,22.73,12.15,0,53.62,3
-64.08459212,-32.12021572,2022-05-11,2,0.71,19.79,31.99,8.74,3.09,57.19,2
-64.08459212,-32.12021572,2022-05-11,2,0.74,13.67,20.43,8.49,0,45.56,1
-64.0831004,-31.30125874,2020-03-19,1,0.23,18.06,23.5,11.32,0,70.25,15
-64.0831004,-31.30125874,2020-03-19,1,0.32,15.66,23.23,10.4,0,62.88,14
-64.0831004,-31.30125874,2020-03-19,1,0.3,15.45,22.21,10.56,0,63.06,13
-64.0831004,-31.30125874,2020-03-19,1,0.24,17.64,26.88,9.59,0,65.12,12
-64.0831004,-31.30125874,2020-03-19,1,0.27,21.4,30.82,13.23,0.14,60.81,11
-64.0831004,-31.30125874,2020-03-19,1,0.29,18.83,25.36,12.83,14.53,65.81,10
-64.0831004,-31.30125874,2020-03-19,1,0.34,19.55,29.44,10.64,0,55.5,9
-64.0831004,-31.30125874,2020-03-19,1,0.32,21,30.88,12.26,0,60.88,8
-64.0831004,-31.30125874,2020-03-19,1,0.27,22.91,31.97,14.52,0,56.31,7
-64.0831004,-31.30125874,2020-03-19,1,0.23,23.68,32.59,17.55,0,52.06,6
-64.0831004,-31.30125874,2020-03-19,1,0.27,21.97,29.44,15.8,0,55.69,5
-64.0831004,-31.30125874,2020-03-19,1,0.38,21.09,29.24,14.15,0,57.5,4
-64.0831004,-31.30125874,2020-03-19,1,0.25,22.49,32.72,14.17,0,58.12,3
-64.0831004,-31.30125874,2020-03-19,1,0.26,23.99,33.15,16.76,0,61.06,2
-64.0831004,-31.30125874,2020-03-19,1,0.25,22.92,31.36,16.08,0,65.81,1
-64.0821591,-31.8159479,2021-03-25,2,0.63,22.8,30.76,15.87,0,61.69,15
-64.0821591,-31.8159479,2021-03-25,2,0.6,22.34,29.93,15.58,1.47,62.56,14
-64.0821591,-31.8159479,2021-03-25,2,0.55,23.08,31.55,15.92,1.03,60,13
-64.0821591,-31.8159479,2021-03-25,2,0.54,22.82,28.98,17.84,6.46,73.19,12
-64.0821591,-31.8159479,2021-03-25,2,0.44,24.4,31.19,18.04,0.53,68.94,11
-64.0821591,-31.8159479,2021-03-25,2,0.38,24.63,30.87,19.3,3.9,65.31,10
-64.0821591,-31.8159479,2021-03-25,2,0.48,24.35,29.87,20.38,0.12,64.62,9
-64.0821591,-31.8159479,2021-03-25,2,0.44,24.33,31.61,18.38,0,64.62,8
-64.0821591,-31.8159479,2021-03-25,2,0.52,23.51,30.85,17.26,0,66.12,7
-64.0821591,-31.8159479,2021-03-25,2,0.45,24.19,33.63,15.85,0,63.75,6
-64.0821591,-31.8159479,2021-03-25,2,0.46,24.48,33.99,16.22,0,55.94,5
-64.0821591,-31.8159479,2021-03-25,2,0.66,22.85,27.79,18.98,0,48.75,4
-64.0821591,-31.8159479,2021-03-25,2,0.59,23.06,30.63,16.83,0,53.69,3
-64.0821591,-31.8159479,2021-03-25,2,0.62,23.94,33.51,15.82,0,56.44,2
-64.0821591,-31.8159479,2021-03-25,2,0.62,21.05,24.79,17.17,5.48,72.62,1
-64.08094292,-30.77984541,2023-03-30,0,0.95,23.17,32.01,15.64,0,55.19,15
-64.08094292,-30.77984541,2023-03-30,0,1.07,22.46,30.55,14.81,0,58.75,14
-64.08094292,-30.77984541,2023-03-30,0,0.98,24.21,32.89,16.37,0.15,52.5,13
-64.08094292,-30.77984541,2023-03-30,0,1.32,24.5,33.01,16.76,0.04,57.06,12
-64.08094292,-30.77984541,2023-03-30,0,1.34,23.01,28.8,18.15,11.45,65.38,11
-64.08094292,-30.77984541,2023-03-30,0,0.84,21.5,28.57,16.15,3.33,65,10
-64.08094292,-30.77984541,2023-03-30,0,1.03,22.83,32.66,14.1,0,62.56,9
-64.08094292,-30.77984541,2023-03-30,0,1.15,23.68,32.65,16.09,0,52.5,8
-64.08094292,-30.77984541,2023-03-30,0,0.96,24.61,34.25,16.33,0,53.25,7
-64.08094292,-30.77984541,2023-03-30,0,1.43,25.01,32.97,18.35,0,57.31,6
-64.08094292,-30.77984541,2023-03-30,0,1.41,25.9,33.18,20.08,0,59.06,5
-64.08094292,-30.77984541,2023-03-30,0,1.11,24.68,31.75,18.81,15.96,59.62,4
-64.08094292,-30.77984541,2023-03-30,0,0.59,21.47,24.97,18.55,10.6,81.88,3
-64.08094292,-30.77984541,2023-03-30,0,0.71,24.14,32.76,17.12,0.57,67.31,2
-64.08094292,-30.77984541,2023-03-30,0,0.96,22.86,30.18,17.16,0,68.5,1
-64.07798,-30.77463,2022-03-31,2,1.13,21.72,29.75,13.49,0,64.94,15
-64.07798,-30.77463,2022-03-31,2,0.74,23.66,30.75,17.56,8.3,79.44,14
-64.07798,-30.77463,2022-03-31,2,0.95,22.22,28.38,14.65,28.76,83.94,13
-64.07798,-30.77463,2022-03-31,2,0.96,18.37,24.73,13.54,1.5,81.56,12
-64.07798,-30.77463,2022-03-31,2,1.19,20.01,26.76,14.15,0.69,73.75,11
-64.07798,-30.77463,2022-03-31,2,1.12,18.04,24.73,11.17,0,80.12,10
-64.07798,-30.77463,2022-03-31,2,1.39,18.97,26.81,10.54,1.26,81.19,9
-64.07798,-30.77463,2022-03-31,2,1.47,14.23,23.05,8.33,0.59,54.56,8
-64.07798,-30.77463,2022-03-31,2,0.88,15.3,24.48,8.11,0.06,58.19,7
-64.07798,-30.77463,2022-03-31,2,0.98,15.6,24.14,8.61,0,68.25,6
-64.07798,-30.77463,2022-03-31,2,0.59,16.23,22.46,11.47,0.23,72.69,5
-64.07798,-30.77463,2022-03-31,2,0.74,19.35,29.15,11.08,0,62.81,4
-64.07798,-30.77463,2022-03-31,2,0.91,20.83,29.47,13.44,0,57.81,3
-64.07798,-30.77463,2022-03-31,2,1.06,20.96,30.05,14.08,0,66.5,2
-64.07798,-30.77463,2022-03-31,2,1.23,20.64,31.17,13.3,3.29,67.81,1
-64.053705,-23.36341,2023-05-02,0,2.45,25.76,31.65,22.51,33.69,81.12,15
-64.053705,-23.36341,2023-05-02,0,2.49,20.55,22.35,18.79,28.74,93.19,14
-64.053705,-23.36341,2023-05-02,0,0.98,22.12,27.86,17.67,0.32,83.44,13
-64.053705,-23.36341,2023-05-02,0,1.11,22.84,28.18,18.55,0.3,81,12
-64.053705,-23.36341,2023-05-02,0,0.91,23.54,29.58,18.8,0.01,75.19,11
-64.053705,-23.36341,2023-05-02,0,1.42,22.87,29.45,17.47,0,76.44,10
-64.053705,-23.36341,2023-05-02,0,1.58,23.36,29.85,17.79,0,76.75,9
-64.053705,-23.36341,2023-05-02,0,2.12,24.94,31.15,19.59,0,74.69,8
-64.053705,-23.36341,2023-05-02,0,1.69,25.8,31.09,21.17,3.3,81.25,7
-64.053705,-23.36341,2023-05-02,0,2.67,21.63,24.73,17.35,10.21,81.81,6
-64.053705,-23.36341,2023-05-02,0,2.07,17.94,23.12,14.4,1.19,80.62,5
-64.053705,-23.36341,2023-05-02,0,0.91,18.67,24.44,13.15,3.01,83.81,4
-64.053705,-23.36341,2023-05-02,0,1.12,21.27,26.77,16.52,2.6,86.25,3
-64.053705,-23.36341,2023-05-02,0,1.73,21.3,25.93,18.63,2.62,86.56,2
-64.053705,-23.36341,2023-05-02,0,1.17,21.33,27.49,16.96,0.16,81.44,1
-64.016134,-26.0479279,2022-05-30,1,3,17.23,22.1,13.37,0.04,71.25,15
-64.016134,-26.0479279,2022-05-30,1,1.98,15.44,23.23,9.09,0,64.69,14
-64.016134,-26.0479279,2022-05-30,1,1.92,16.48,26.01,9.01,0,56.25,13
-64.016134,-26.0479279,2022-05-30,1,2.71,16.61,26.36,8.72,0,53.88,12
-64.016134,-26.0479279,2022-05-30,1,1.95,18.37,27.7,9.8,0,58.44,11
-64.016134,-26.0479279,2022-05-30,1,2.36,20.4,28.3,12.97,0,66,10
-64.016134,-26.0479279,2022-05-30,1,2.74,21.81,29.2,15.04,0.33,62.38,9
-64.016134,-26.0479279,2022-05-30,1,1.16,20.23,25.48,16.69,1.15,78.44,8
-64.016134,-26.0479279,2022-05-30,1,1.89,20.86,28.38,14.68,0.01,73.88,7
-64.016134,-26.0479279,2022-05-30,1,1.69,20.8,27.58,15.86,0,67.81,6
-64.016134,-26.0479279,2022-05-30,1,2.74,19.77,28.05,12.76,0,64.75,5
-64.016134,-26.0479279,2022-05-30,1,2.38,19.51,27.65,12.94,0.69,68.31,4
-64.016134,-26.0479279,2022-05-30,1,2.43,18.3,23.31,14.88,0.81,77.19,3
-64.016134,-26.0479279,2022-05-30,1,2.84,16.26,21.09,12.48,0.12,65.69,2
-64.016134,-26.0479279,2022-05-30,1,1.99,13.3,18.61,10.43,0.69,69.62,1
-63.986082,-32.860604,2023-03-10,0,0,28.07,38.26,19.23,0,47.88,15
-63.986082,-32.860604,2023-03-10,0,0,29.47,38.9,19.83,0,45.38,14
-63.986082,-32.860604,2023-03-10,0,0,30.83,38.13,23.82,5.35,50.31,13
-63.986082,-32.860604,2023-03-10,0,0.09,23.98,28.96,18.54,19.98,61.88,12
-63.986082,-32.860604,2023-03-10,0,0.06,23.44,31.43,17.91,0.05,54.81,11
-63.986082,-32.860604,2023-03-10,0,0.16,26.06,35.65,17.94,0.19,46.38,10
-63.986082,-32.860604,2023-03-10,0,0,20.66,25.56,13.27,4.11,60.31,9
-63.986082,-32.860604,2023-03-10,0,0.1,12.54,18.31,8.05,0,43.06,8
-63.986082,-32.860604,2023-03-10,0,0.12,14.84,24.8,5.51,0,40.19,7
-63.986082,-32.860604,2023-03-10,0,0,18.05,28.76,8.32,0,45.44,6
-63.986082,-32.860604,2023-03-10,0,0,21.3,31.35,11.53,0,48.38,5
-63.986082,-32.860604,2023-03-10,0,0,24.08,34.55,13.29,0,44.94,4
-63.986082,-32.860604,2023-03-10,0,0,22.53,29.74,18.04,8.61,65.69,3
-63.986082,-32.860604,2023-03-10,0,0.04,23.31,31.95,16.84,4.59,71.56,2
-63.986082,-32.860604,2023-03-10,0,0.08,25.2,34.64,16.58,0.01,56.94,1
-63.9607417,-32.9459795,2023-02-10,0,0.08,22.18,32.07,13.12,0.01,51.62,15
-63.9607417,-32.9459795,2023-02-10,0,0.04,24.37,35.66,13.82,0,46.25,14
-63.9607417,-32.9459795,2023-02-10,0,0.05,26.94,37.6,16.77,2.59,45.44,13
-63.9607417,-32.9459795,2023-02-10,0,0.15,27.64,37.27,19.2,0.22,45.12,12
-63.9607417,-32.9459795,2023-02-10,0,0.16,28.12,37.54,19.21,2.28,45.69,11
-63.9607417,-32.9459795,2023-02-10,0,0.04,27.06,35.33,20.15,7.85,60.56,10
-63.9607417,-32.9459795,2023-02-10,0,0.04,29.22,38.56,19.93,0,55.06,9
-63.9607417,-32.9459795,2023-02-10,0,0.03,29.79,39.68,22.88,5.34,60.25,8
-63.9607417,-32.9459795,2023-02-10,0,0.05,27,37.57,17.74,2.35,53.5,7
-63.9607417,-32.9459795,2023-02-10,0,0.22,25.72,37.42,18.21,10.1,51.62,6
-63.9607417,-32.9459795,2023-02-10,0,0.09,27.47,37.48,18.01,0.04,50.44,5
-63.9607417,-32.9459795,2023-02-10,0,0.02,26.21,35.7,19.34,4.3,61.81,4
-63.9607417,-32.9459795,2023-02-10,0,0.05,23.22,27.74,19.38,2.96,70.5,3
-63.9607417,-32.9459795,2023-02-10,0,0.03,26.94,35,18.76,5.3,66.25,2
-63.9607417,-32.9459795,2023-02-10,0,0.05,23.38,27.72,18.71,38.56,85.12,1
-63.9281953,-36.5137953,2023-04-10,1,1.16,24.66,28.55,21.16,14.63,73.62,15
-63.9281953,-36.5137953,2023-04-10,1,1.8,24.99,30.36,21.36,0.68,74.19,14
-63.9281953,-36.5137953,2023-04-10,1,1.8,26.62,34.1,21.31,0,60.69,13
-63.9281953,-36.5137953,2023-04-10,1,2.11,26.33,33.91,19.74,1.79,63.38,12
-63.9281953,-36.5137953,2023-04-10,1,2.95,24.33,32.17,17.65,2.99,65.38,11
-63.9281953,-36.5137953,2023-04-10,1,3.08,20.81,28.56,15.37,4.49,75.69,10
-63.9281953,-36.5137953,2023-04-10,1,2.56,19.8,24.64,15.21,9.93,75.94,9
-63.9281953,-36.5137953,2023-04-10,1,2.02,21.2,27.71,14.91,0.01,61.75,8
-63.9281953,-36.5137953,2023-04-10,1,2.15,20.82,27.82,15.58,0,52.81,7
-63.9281953,-36.5137953,2023-04-10,1,2.17,19.65,25.83,13.53,0.01,69.62,6
-63.9281953,-36.5137953,2023-04-10,1,1.89,22.57,29.43,16.37,0.01,65.94,5
-63.9281953,-36.5137953,2023-04-10,1,2.23,21.01,28.12,14.52,2.1,72.75,4
-63.9281953,-36.5137953,2023-04-10,1,2.92,21.37,27.63,14.19,0.04,65.31,3
-63.9281953,-36.5137953,2023-04-10,1,1.34,16.51,24.48,9.57,0,56.88,2
-63.9281953,-36.5137953,2023-04-10,1,3.77,21.25,30.68,12.51,0,50.06,1
-63.92231026,-24.6809314,2020-06-19,1,4.55,14.23,19.45,9.63,0.41,60.44,15
-63.92231026,-24.6809314,2020-06-19,1,1.56,12.18,19.82,6.59,0,52.19,14
-63.92231026,-24.6809314,2020-06-19,1,1.46,14.27,23.88,7.33,0,42.56,13
-63.92231026,-24.6809314,2020-06-19,1,1.93,17.29,28.45,9.73,0,45.06,12
-63.92231026,-24.6809314,2020-06-19,1,1.49,16.78,26.34,10.61,0,50.81,11
-63.92231026,-24.6809314,2020-06-19,1,2.4,17.59,28.53,9.87,0,52.44,10
-63.92231026,-24.6809314,2020-06-19,1,1.62,17.8,28.3,10.75,0,54.25,9
-63.92231026,-24.6809314,2020-06-19,1,1.41,20.37,29.35,14.58,0,53.5,8
-63.92231026,-24.6809314,2020-06-19,1,2.02,22.15,30.31,15.75,0,54.38,7
-63.92231026,-24.6809314,2020-06-19,1,2.97,15.62,19.52,11.92,0,52,6
-63.92231026,-24.6809314,2020-06-19,1,1.57,13.18,20.04,8.24,0,59.5,5
-63.92231026,-24.6809314,2020-06-19,1,1.48,12.93,21.29,7.19,0,51,4
-63.92231026,-24.6809314,2020-06-19,1,2.12,15.01,23.52,7.05,0,63.75,3
-63.92231026,-24.6809314,2020-06-19,1,1.75,15.46,21.15,11.59,1.43,61.81,2
-63.92231026,-24.6809314,2020-06-19,1,1.58,13.76,20.95,7.88,0.15,64.75,1
-63.9126451,-30.99300006,2021-03-29,1,1.23,27.37,34.76,21.41,0.23,59.19,15
-63.9126451,-30.99300006,2021-03-29,1,0.59,26.47,31.03,22.85,9.25,62.5,14
-63.9126451,-30.99300006,2021-03-29,1,0.66,24.37,29.03,21.08,0.68,71.31,13
-63.9126451,-30.99300006,2021-03-29,1,1,26.51,33.64,20.33,0,58.81,12
-63.9126451,-30.99300006,2021-03-29,1,1.37,26.21,33.79,20.12,0,59.25,11
-63.9126451,-30.99300006,2021-03-29,1,1.05,26.02,34.19,19.56,0,59.12,10
-63.9126451,-30.99300006,2021-03-29,1,1.15,25.1,34.55,16.8,0,53.81,9
-63.9126451,-30.99300006,2021-03-29,1,1.84,24.4,32.8,19.01,0,50,8
-63.9126451,-30.99300006,2021-03-29,1,1.15,24.58,32.55,17.56,0,51.06,7
-63.9126451,-30.99300006,2021-03-29,1,1.75,25.63,34.61,17.41,0,52.88,6
-63.9126451,-30.99300006,2021-03-29,1,1.3,25.26,31.8,19.79,2,58.38,5
-63.9126451,-30.99300006,2021-03-29,1,1.01,22.62,28.44,18.25,11.51,75.44,4
-63.9126451,-30.99300006,2021-03-29,1,1.34,21.96,27.31,18.79,0.15,72,3
-63.9126451,-30.99300006,2021-03-29,1,1.23,21.77,25.59,18.66,4.87,76.38,2
-63.9126451,-30.99300006,2021-03-29,1,0.98,22.48,26.92,19.18,36.97,84.62,1
-63.9106806,-30.99768698,2020-03-17,1,1.88,21.33,26.56,17.59,0.8,60.38,15
-63.9106806,-30.99768698,2020-03-17,1,1.23,21.9,28.99,15.14,0,62.25,14
-63.9106806,-30.99768698,2020-03-17,1,1.98,20.58,25.84,14.42,0,66.88,13
-63.9106806,-30.99768698,2020-03-17,1,1.2,17.95,25.2,11.51,0,59.44,12
-63.9106806,-30.99768698,2020-03-17,1,0.97,17.56,24.69,11.1,0,60.5,11
-63.9106806,-30.99768698,2020-03-17,1,1.62,19.52,27.22,12.43,0,60.94,10
-63.9106806,-30.99768698,2020-03-17,1,1.44,22.83,31.69,13.38,0.3,61.25,9
-63.9106806,-30.99768698,2020-03-17,1,1.47,19.99,24.98,16.05,14.56,70,8
-63.9106806,-30.99768698,2020-03-17,1,1.27,20.8,28.77,12.95,0,57.19,7
-63.9106806,-30.99768698,2020-03-17,1,0.91,22.85,30.96,15.06,0,55.25,6
-63.9106806,-30.99768698,2020-03-17,1,1.13,24.62,33.67,16.05,0,53.31,5
-63.9106806,-30.99768698,2020-03-17,1,1.34,25.04,33.76,17.62,0,53.38,4
-63.9106806,-30.99768698,2020-03-17,1,1.83,24.35,32.33,17.01,0,54.06,3
-63.9106806,-30.99768698,2020-03-17,1,1.63,23.87,32.27,16.08,0,53.94,2
-63.9106806,-30.99768698,2020-03-17,1,1.35,24.96,33.48,18.58,0,52.75,1
-63.90855838,-30.99817342,2022-02-21,1,1.04,25.15,30.57,21.29,6.35,82.44,15
-63.90855838,-30.99817342,2022-02-21,1,1.02,25.74,28.57,23.34,5.22,86.5,14
-63.90855838,-30.99817342,2022-02-21,1,1.38,25.64,29.96,22.16,7.71,83.75,13
-63.90855838,-30.99817342,2022-02-21,1,2.06,21.73,27.43,16.26,2.68,70.56,12
-63.90855838,-30.99817342,2022-02-21,1,0.95,20.75,28.6,13.76,0,64.06,11
-63.90855838,-30.99817342,2022-02-21,1,0.95,22.76,31.16,15.83,0,59,10
-63.90855838,-30.99817342,2022-02-21,1,1,24.97,33.41,16.3,0,56.94,9
-63.90855838,-30.99817342,2022-02-21,1,1.57,25.49,33.46,18.98,0,53.25,8
-63.90855838,-30.99817342,2022-02-21,1,1.29,26.35,35.06,18.17,0,55.56,7
-63.90855838,-30.99817342,2022-02-21,1,1.07,27.34,35.8,20.34,1.71,60.12,6
-63.90855838,-30.99817342,2022-02-21,1,1.04,25.03,30.9,21.37,2.35,63.44,5
-63.90855838,-30.99817342,2022-02-21,1,1.02,24.31,29.99,18.99,2.94,64.31,4
